Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA20,MA50,MA200,RSI,MACD,Signal_Line,BB_Middle,BB_Upper,BB_Lower,Year,Month,Day,DayOfWeek,Quarter,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos,Returns,Log_Returns,Volatility,Momentum
2020-12-17 00:00:00-05:00,125.74218602149824,126.40553503820574,124.90325381167773,125.54708862304688,94359800,0.0,0.0,118.4937183380127,115.72530410766602,,77.48522160579753,2.506023748313339,1.9044479757611184,118.4937183380127,126.75222899680509,110.23520767922031,2020,12,17,3,4,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,0.006963567906077106,0.0069394342399264584,0.01727151256506056,0.04430393362942353
2020-12-18 00:00:00-05:00,125.80070956681269,125.93727921352317,123.0302807853553,123.55705261230469,192541500,0.0,0.0,118.88489418029785,115.9572396850586,,67.60752493594106,2.510445335165471,2.025647447641989,118.88489418029785,127.33191317843266,110.43787518216304,2020,12,18,4,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,-0.01585091325149912,-0.015977882483231107,0.01785681086381423,0.03471944470356125
2020-12-21 00:00:00-05:00,121.95722518388207,125.16662682589052,120.42568773818081,125.08858489990234,121251600,0.0,0.0,119.41605415344239,116.18085296630859,,64.12089929655268,2.6074739935597933,2.14201275682555,119.41605415344239,128.0273529729756,110.80475533390918,2020,12,21,0,4,-2.4492935982947064e-16,1.0,0.0,1.0,0.012395344945652642,0.012319151639593047,0.017628847051512613,0.05296421339536361
2020-12-22 00:00:00-05:00,128.3858259757582,131.11723470509068,126.4738353997314,128.6492156982422,168904800,0.0,0.0,120.29547119140625,116.33096862792969,,69.29825012751948,2.937817718453573,2.301173749151155,120.29547119140625,128.90646154742961,111.68448083538289,2020,12,22,1,4,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0.028464873922661393,0.028067276802972146,0.016425596128852846,0.03127963720075666
2020-12-23 00:00:00-05:00,128.92233114348466,129.18570593208332,127.57613379518217,127.7517318725586,88223700,0.0,0.0,121.06563110351563,116.5274072265625,,67.00582889825398,3.0915604715955567,2.4592510936400354,121.06563110351563,129.43584856622115,112.69541364081012,2020,12,23,2,4,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,-0.006976209072185213,-0.007000656585685284,0.01670471944382497,0.024646139894296315
2020-12-24 00:00:00-05:00,128.1029139851249,130.19048741225336,127.88830238079585,128.7369842529297,54930100,0.0,0.0,121.84310569763184,116.74179794311523,,70.33468820366184,3.2553783686840205,2.6184765486488324,121.84310569763184,130.0185866412156,113.66762475404809,2020,12,24,3,4,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,0.007712242847353057,0.0076826555281778825,0.016705497066569326,0.02540796178444582
2020-12-28 00:00:00-05:00,130.70747235611557,133.97539397548348,130.23922084365992,133.34132385253906,124486200,0.0,0.0,122.82348403930663,117.05762420654297,,73.8568599935748,3.7139251408026865,2.8375662670796036,122.82348403930663,131.58593349281577,114.0610345857975,2020,12,28,0,4,-2.4492935982947064e-16,1.0,0.0,1.0,0.035765476613645264,0.035140744285794,0.017922023886677012,0.07918828616716289
2020-12-29 00:00:00-05:00,134.66805255137436,135.38991449680984,131.04893362298358,131.56594848632812,121047300,0.0,0.0,123.59510650634766,117.3708576965332,,68.52702843073985,3.8892361137813936,3.0479002364199617,123.59510650634766,132.59188059622673,114.5983324164686,2020,12,29,1,4,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,-0.01331451732228417,-0.013403950232507445,0.018260593631686563,0.05178221171507413
2020-12-30 00:00:00-05:00,132.25854107096032,132.65850039720306,130.1319393225058,130.44410705566406,96452100,0.0,0.0,124.13163261413574,117.72086303710938,,72.22635692501571,3.892774612514799,3.2168751116389296,124.13163261413574,133.42860017149138,114.8346650567801,2020,12,30,2,4,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,-0.008526837252122554,-0.008563398712992802,0.017599804615399468,0.013951825105812832
2020-12-31 00:00:00-05:00,130.79527790714135,131.43911264182535,128.49309315567558,129.4393310546875,99116600,0.0,0.0,124.60036087036133,118.02097381591797,,67.87740551564508,3.77103176543298,3.32770644239774,124.60036087036133,133.97892278367735,115.22179895704532,2020,12,31,3,4,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,-0.0077027320256620735,-0.007732551291229771,0.017807392195526052,0.013209990638815006
2021-01-04 00:00:00-05:00,130.24901359048766,130.33680518621807,123.65461887853952,126.23970031738281,143301900,0.0,0.0,124.91593513488769,118.26955673217773,,62.11915314467265,3.377433273541911,3.337651808626574,124.91593513488769,134.0542236609334,115.77764660884199,2021,1,4,0,1,0.49999999999999994,0.8660254037844387,0.0,1.0,-0.02471915384013268,-0.025029802118507416,0.018906300689281428,-0.019398341121930063
2021-01-05 00:00:00-05:00,125.732432185154,128.5126183969194,125.28369478714089,127.80049133300781,97664900,0.0,0.0,125.34320526123047,118.57116928100587,,65.4606183639483,3.1550766640641115,3.3011367797140814,125.34320526123047,134.1605183107787,116.52589221168223,2021,1,5,1,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.012363709765636166,0.012287903299257993,0.018915845423551784,-0.041553753625986234
2021-01-06 00:00:00-05:00,124.59109223219541,127.83951504225611,123.28391593808439,123.49852752685547,155088000,0.0,0.0,125.48221473693847,118.80057052612305,,47.72727525212689,2.6017337557025115,3.1612561749117676,125.48221473693847,134.0773879344908,116.88704153938616,2021,1,6,2,1,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.03366155921061975,-0.034241153344787015,0.020531465496311904,-0.06131845703457983
2021-01-07 00:00:00-05:00,125.21538762517164,128.40528206709442,124.7276368187297,127.7126693725586,109578200,0.0,0.0,125.80120162963867,119.11406005859375,,54.79787151122847,2.4747244590000435,3.023949831729423,125.80120162963867,134.21971612300746,117.3826871362699,2021,1,7,3,1,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.03412301288196917,0.033553736981066194,0.021798038934644198,-0.020939525324358943
2021-01-08 00:00:00-05:00,129.18565236016812,129.38076456189262,127.03955210593907,128.81497192382812,105158200,0.0,0.0,126.30211944580078,119.41940719604492,,55.13009934231706,2.43494672967347,2.906149211318233,126.30211944580078,134.13779088222807,118.4664480093735,2021,1,8,4,1,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.008631113551107017,0.008594078440794723,0.02109763623284564,-0.004823565803160568
2021-01-11 00:00:00-05:00,126.0250828794601,126.98107049808904,125.35198424007667,125.82022094726562,100384500,0.0,0.0,126.58208885192872,119.77003234863281,,53.44419607713825,2.1371356475445396,2.7523464985634942,126.58208885192872,133.88489032462894,119.27928737922848,2021,1,11,0,1,0.49999999999999994,0.8660254037844387,0.0,1.0,-0.023248469737922828,-0.023522978360621328,0.021875736916543334,-0.0033228799582267765
2021-01-12 00:00:00-05:00,125.35197692534697,126.51282640843073,123.75215462457815,125.6446304321289,91951100,0.0,0.0,126.89376220703124,120.03690246582032,,50.882643595196456,1.865445833870865,2.5749663656249684,126.89376220703124,133.39616126639476,120.39136314766775,2021,1,12,1,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.0013955667365288527,-0.0013965414467412148,0.021789463954138916,-0.0168689562801555
2021-01-13 00:00:00-05:00,125.60561738338069,128.22971983624072,125.34224259155289,127.68344116210938,88636800,0.0,0.0,127.33810348510742,120.47036682128906,,48.389143509846406,1.7939649744512423,2.4187660873902233,127.33810348510742,132.608611210815,122.06759575939984,2021,1,13,2,1,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.016226803508979204,0.016096556043955667,0.02190453670286486,0.03388634438855043
2021-01-14 00:00:00-05:00,127.59564337383038,127.7907407644143,125.60561128893495,125.75194549560547,90221800,0.0,0.0,127.38834228515626,120.86695404052735,,46.775688725464875,1.5634379804332497,2.247700465998829,127.38834228515626,132.57332414059968,122.20336042971283,2021,1,14,3,1,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.01512722126631627,-0.015242804797750732,0.019363996438503624,-0.015352618393977613
2021-01-15 00:00:00-05:00,125.62511371158065,127.02983860800374,123.88872179377304,124.0252914428711,111598500,0.0,0.0,127.35566291809081,121.19648254394531,,42.58058718471721,1.2272699213072116,2.0436143570605054,127.35566291809081,132.6201763844917,122.09114945168992,2021,1,15,4,1,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.013730634909300155,-0.013825771941865628,0.01962694693544506,-0.037182638084874986
2021-01-19 00:00:00-05:00,124.64960908280857,125.55683342617647,123.83019120716823,124.6983871459961,90757300,0.0,0.0,127.31322784423828,121.4516340637207,,34.46700650992997,1.0035986499186293,1.8356112156321305,127.31322784423828,132.65227750378028,121.97417818469629,2021,1,19,1,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.005427084228502244,0.005412410672698509,0.019600914028897094,-0.008916164610295207
2021-01-20 00:00:00-05:00,125.50806539990329,129.24423908723023,125.40075960629947,128.79550170898438,104319500,0.0,0.0,127.57515029907226,121.70926437377929,,45.40448778986448,1.143755953428979,1.6972401631915002,127.57515029907226,132.64554132538646,122.50475927275806,2021,1,20,2,1,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.032856195310621006,0.032327969711667695,0.020551212078205216,0.025077643716398423
2021-01-21 00:00:00-05:00,130.52213931456455,136.24832991984417,130.31727739424184,133.5169219970703,120150900,0.0,0.0,127.99656715393067,122.06395629882813,,54.553325094026235,1.617169066585788,1.6812259438703578,127.99656715393067,133.5725855338806,122.42054877398073,2021,1,21,3,1,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.03665827009047318,0.036002337899047776,0.021854657089009962,0.045687058414682236
2021-01-22 00:00:00-05:00,132.94138184988222,136.4239303613806,131.71225496139948,135.6630401611328,114459400,0.0,0.0,128.3472583770752,122.50780975341797,,58.9206088839315,2.1408478085958365,1.7731503168154537,128.3472583770752,134.89386989420885,121.80064685994157,2021,1,22,4,1,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.016073754037781107,0.015945939078449167,0.02127743592165796,0.07881464279909456
2021-01-25 00:00:00-05:00,139.5650506326583,141.53555356505598,133.19501014057846,139.41871643066406,157611700,0.0,0.0,128.93060760498048,123.03360519409179,,68.59345877082964,2.826338402229041,1.9837879338981712,128.93060760498048,137.1255057145312,120.73570949542976,2021,1,25,0,1,0.49999999999999994,0.8660254037844387,0.0,1.0,0.02768385748299962,0.027307588104100663,0.021837256315702158,0.12411520915380025
2021-01-26 00:00:00-05:00,140.0821010935413,140.76494955524782,137.9067207930604,139.6528778076172,98390600,0.0,0.0,129.47640228271484,123.4954084777832,,67.37209195182248,3.349874237542167,2.2570051946269705,129.47640228271484,138.96838713492332,119.98441743050635,2021,1,26,1,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.001679554818377449,0.0016781459434846277,0.02183373776330184,0.11992529337298063
2021-01-27 00:00:00-05:00,139.9162055519511,140.76490217618246,136.9702010537378,138.57977294921875,140843800,0.0,0.0,129.73832473754882,123.9412124633789,,74.4156063916642,3.6362728749375606,2.532858730689089,129.73832473754882,139.94179276890782,119.53485670618983,2021,1,27,2,1,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.007684086967951531,-0.007713761677324621,0.020669006645238325,0.07596749195746066
2021-01-28 00:00:00-05:00,136.1020139559467,138.51150456888308,133.35109176240107,133.73153686523438,142621100,0.0,0.0,129.84660415649415,124.28907592773437,,59.54814064785582,3.4324663889900364,2.7127802623492783,129.84660415649415,140.17690863304156,119.51629967994674,2021,1,28,3,1,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.03498516400197138,-0.03561180367010989,0.02204361414799126,0.001607398260489834
2021-01-29 00:00:00-05:00,132.50240567092084,133.39011584373532,127.0200905501982,128.7272186279297,177523800,0.0,0.0,129.76075973510743,124.51656280517578,,49.87612656758802,2.834467643018371,2.7371177384830974,129.76075973510743,140.09868973456204,119.42282973565281,2021,1,29,4,1,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.03742062907979371,-0.03813875292638744,0.02359623153688338,-0.05112535827713394
2021-02-01 00:00:00-05:00,130.47337566526852,132.06344848329783,127.72245323542478,130.85382080078125,106239800,0.0,0.0,129.83148422241212,124.80433609008789,,57.28400928093919,2.50329195961541,2.69035258270956,129.83148422241212,140.17950423372795,119.48346421109628,2021,2,1,0,1,0.8660254037844386,0.5000000000000001,0.0,1.0,0.01652022156245181,0.016385247211023194,0.023822115484021265,-0.061432896881835175
2021-02-02 00:00:00-05:00,132.4048604919866,132.97065334502736,131.31230319506753,131.68299865722656,83305400,0.0,0.0,130.1036491394043,125.13522659301758,,58.57576921885033,2.281441530003434,2.608570372168335,130.1036491394043,140.3396324231095,119.8676658556991,2021,2,2,1,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.00633667287184303,0.006316680572294488,0.023070524547060083,-0.057069208135973826
2021-02-03 00:00:00-05:00,132.43408117608152,132.4438457176768,130.33675885922807,130.65867614746094,89880900,0.0,0.0,130.24655838012694,125.43372940063476,,54.350840379261804,1.9999154202120906,2.486839381777086,130.24655838012694,140.42680745734265,120.06630930291125,2021,2,3,2,1,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.007778699757832519,-0.007809111655465441,0.023050769811467635,-0.05715911228011916
2021-02-04 00:00:00-05:00,132.96090698056452,134.03395009949696,131.29279224448268,134.02420043945312,84183100,0.0,0.0,130.77284202575683,125.82490570068359,,61.610010816983106,2.0250303441503377,2.3944775742517366,130.77284202575683,140.5651393012017,120.98054475031198,2021,2,4,3,1,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.02575813861908305,0.025431986619267412,0.02210946257544186,0.002188440969714378
2021-02-05 00:00:00-05:00,134.18541104102158,134.25379046331454,132.72973582683255,133.60899353027344,75693800,0.205,0.0,131.0676582336426,126.27586807250977,,63.964679057678346,1.9885080912995647,2.3132836776613024,131.0676582336426,140.8270146072792,121.30830186000597,2021,2,5,4,1,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.0030979995241028346,-0.0031028082588353766,0.021008814442469253,0.03792340854076803
2021-02-08 00:00:00-05:00,132.89579458373277,133.80437463624327,131.81136898331476,133.75552368164062,71297200,0.0,0.0,131.3146858215332,126.70400787353516,,63.4030822854281,1.9489217446873965,2.2404112910665215,131.3146858215332,141.0840632989134,121.54530834415299,2021,2,8,0,1,0.8660254037844386,0.5000000000000001,0.0,1.0,0.001096708743143049,0.0010961077974442084,0.0209600007344001,0.022175148292208346
2021-02-09 00:00:00-05:00,133.47221241675678,134.703191022344,132.71996427692022,132.8762664794922,76774200,0.0,0.0,131.66748809814453,127.09778335571289,,56.67453490618259,1.8255566906781269,2.1574403709888426,131.66748809814453,141.10541269575035,122.22956350053872,2021,2,9,1,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.006573614142778905,-0.006595315500745384,0.020217432876752185,0.009061669573395159
2021-02-10 00:00:00-05:00,133.33545130799016,133.83371027926714,131.3033734097846,132.27056884765625,73046600,0.0,0.0,131.9987850189209,127.46851959228516,,47.644295243945706,1.6597813336790637,2.057908563526887,131.9987850189209,141.00167621890387,122.99589381893794,2021,2,10,2,1,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.004558358297412135,-0.004568779293076296,0.020265329377429597,0.012336667932990153
2021-02-11 00:00:00-05:00,132.76877325498876,133.24748871589713,130.6878599207111,132.0165252685547,64280000,0.0,0.0,132.21543922424317,127.78618011474609,,42.57687524150673,1.4907198843220897,1.9444708276859273,132.21543922424317,140.9866430487713,123.44423539971504,2021,2,11,3,1,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.0019206357190023615,-0.0019224825048323295,0.02003597672713243,-0.014979945146588847
2021-02-12 00:00:00-05:00,131.2544888029758,132.4072936292859,130.60969208289595,132.2509765625,60145100,0.0,0.0,132.5403907775879,128.03692794799804,,32.966911036833935,1.3599787393648626,1.8275724100217143,132.5403907775879,140.76806193246875,124.31271962270705,2021,2,12,4,1,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.0017759238358106,0.0017743487476240148,0.019634153644634552,-0.010164113446942014
2021-02-16 00:00:00-05:00,132.36827183232106,132.8762801305052,129.7304687820516,130.1212615966797,80576300,0.0,0.0,132.8451892852783,128.23805786132812,,29.221446220127646,1.072156093029605,1.6764891466232925,132.8451892852783,140.1438762142525,125.54650235630413,2021,2,16,1,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.016103585933173292,-0.016234657728475987,0.019745559116984366,-0.02717093085150679
2021-02-17 00:00:00-05:00,128.2259277405819,129.17357959912786,126.48694111313472,127.82537078857422,97918500,0.0,0.0,133.00153846740722,128.3960009765625,,27.74242752004143,0.6512877319433983,1.4714488636873138,133.00153846740722,139.67238214516743,126.330694789647,2021,2,17,2,1,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.017644240302724268,-0.017801755484707252,0.020238688876722827,-0.03801202294991868
2021-02-18 00:00:00-05:00,126.22316901372119,127.00473962361812,124.4744180042341,126.72142791748047,96856700,0.0,0.0,132.89783477783203,128.54532775878906,,32.830715978403404,0.22606166180918308,1.2223714233116876,132.89783477783203,139.90023575289248,125.89543380277158,2021,2,18,3,1,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.008636336153639568,-0.008673845422635976,0.018932608750878502,-0.041952952788515296
2021-02-19 00:00:00-05:00,127.23923179401972,127.69840402791259,125.8324074950476,126.87774658203125,87668800,0.0,0.0,132.56587600708008,128.66851593017577,,44.05951706466911,-0.0971990029393055,0.958457338061489,132.56587600708008,140.05711935289278,125.07463266126737,2021,2,19,4,1,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.0012335614198775158,0.0012328012081035968,0.016795929742348843,-0.038925268454611084
2021-02-22 00:00:00-05:00,125.06058423119387,126.73119158884104,122.70611563671171,123.0969009399414,103916400,0.0,0.0,131.9375690460205,128.7037953186035,,27.47821286817495,-0.6509641447415788,0.6365730415008756,131.9375690460205,140.38228240805637,123.49285568398466,2021,2,22,0,1,0.8660254037844386,0.5000000000000001,0.0,1.0,-0.029799123518050363,-0.030252139768058895,0.01726428396084342,-0.0692174520029537
2021-02-23 00:00:00-05:00,120.90850022864129,123.79052754388334,115.66222544595168,122.96011352539062,158273000,0.0,0.0,131.11463890075683,128.7870652770996,,23.61264717775066,-1.0883191448101854,0.29159460423866346,131.11463890075683,139.69638800289772,122.53288979861594,2021,2,23,1,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.0011112173702693129,-0.001111835230051399,0.015535058022373763,-0.05503441930562869
2021-02-24 00:00:00-05:00,122.06134159193573,122.66705180728367,119.41378182324772,122.4618911743164,111039900,0.0,0.0,130.2550895690918,128.8318864440918,,24.3889426838321,-1.458317931903352,-0.05838790298973964,130.2550895690918,138.67827189511686,121.83190724306675,2021,2,24,2,1,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.004051902172092059,-0.004060133369894324,0.015435656003965135,-0.04195942934622199
2021-02-25 00:00:00-05:00,121.80731459672973,123.54630136895392,117.76270273555825,118.20233154296875,148199500,0.0,0.0,129.2362174987793,128.8077098083496,,3.17995497265035,-2.0713779444410676,-0.46098591128000527,129.2362174987793,138.32315571402566,120.14927928353293,2021,2,25,3,1,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.034782736004660086,-0.03540205894764454,0.016689735088976074,-0.06722696006913098
2021-02-26 00:00:00-05:00,119.76545297759803,121.97338337699165,118.4074799658281,118.46610260009766,164560400,0.0,0.0,128.47294578552246,128.80109954833983,,4.78393296898814,-2.507048605610592,-0.8701984501461226,128.47294578552246,138.48719798364192,118.45869358740299,2021,2,26,4,1,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.002231521609478815,0.0022290354630380605,0.015532285011316961,-0.06629723658037345
2021-03-01 00:00:00-05:00,120.89874740077293,124.98243872223235,119.96086710324863,124.84566497802734,116307900,0.0,0.0,128.27886810302735,128.80306945800783,,30.612252351681605,-2.3109047048047415,-1.1583397010778465,128.27886810302735,138.42199242297409,118.13574378308061,2021,3,1,0,1,1.0,6.123233995736766e-17,0.0,1.0,0.053851373835307026,0.052451428634654004,0.018846662807571336,0.014206401824357506
2021-03-02 00:00:00-05:00,125.45136479839638,125.7542198385075,122.12970122411211,122.23716735839844,102260900,0.0,0.0,127.8480354309082,128.7542352294922,,28.469730450130868,-2.3389808922941455,-1.3944679393211064,127.8480354309082,138.2590977941293,117.4369730676871,2021,3,2,1,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-0.020893778090636972,-0.02111514191922725,0.018835031497531407,-0.005879517725419947
2021-03-03 00:00:00-05:00,121.93431163375459,122.81357666599573,119.03274075416354,119.24767303466797,112966300,0.0,0.0,127.22626914978028,128.6282469177246,,25.964625720066962,-2.5728010320515864,-1.6301345578672026,127.22626914978028,138.1458890294587,116.30664927010187,2021,3,3,2,1,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,-0.02445650850993053,-0.02476053611980099,0.019265228909537958,-0.026246680569984138
2021-03-04 00:00:00-05:00,118.944829308409,120.7522030474246,115.88694849490929,117.36215209960938,178155000,0.0,0.0,126.56144294738769,128.5043489074707,,24.489803507612507,-2.877085705802955,-1.8795247874543533,126.56144294738769,138.19678363901076,114.92610225576462,2021,3,4,3,1,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.01581180485182654,-0.01593814498495028,0.019414353189428673,-0.0071079769103704615
2021-03-05 00:00:00-05:00,118.1925717528084,119.13045204315196,114.8611360499832,118.62242889404297,153766600,0.0,0.0,125.79135437011719,128.3750257873535,,27.093650131322377,-2.9821631764989007,-2.100052465263263,125.79135437011719,137.38568096108074,114.19702777915364,2021,3,5,4,1,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.010738357910853091,0.010681111204639045,0.018419853965254085,0.0013195867046713605
2021-03-08 00:00:00-05:00,118.14372897717995,118.21211585349621,113.53247830668076,113.67902374267578,154376600,0.0,0.0,124.7948558807373,128.0756219482422,,24.752488238578493,-3.424849774714474,-2.365011927153505,124.7948558807373,136.97134599483107,112.61836576664352,2021,3,8,0,1,1.0,6.123233995736766e-17,0.0,1.0,-0.04167344403125295,-0.04256668647641464,0.020055226294037668,-0.08944356407823106
2021-03-09 00:00:00-05:00,116.28749169278657,119.24767787685906,116.05302349253789,118.3000259399414,129525800,0.0,0.0,124.02208099365234,127.88658782958984,,36.34836999118252,-3.3640274211161483,-2.564815025946034,124.02208099365234,135.75788727069224,112.28627471661244,2021,3,9,1,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.040649559128214774,0.03984509427163703,0.022753053590202847,-0.03220903677286113
2021-03-10 00:00:00-05:00,118.88619883894275,119.35513520480015,116.69780428624436,117.2155990600586,111943300,0.0,0.0,123.23904762268066,127.65616012573243,,36.36871474152648,-3.364545072719338,-2.724761035300695,123.23904762268066,134.5702549083058,111.90784033705552,2021,3,10,2,1,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,-0.00916675098983799,-0.009209024188598236,0.02276461850685398,-0.017040785139837533
2021-03-11 00:00:00-05:00,119.71661693138803,120.37117800154545,118.466109975383,119.14997863769531,103026500,0.0,0.0,122.58301811218261,127.37233322143555,,39.45612037894485,-3.1722987642468894,-2.814268581089934,122.58301811218261,133.2099634401335,111.95607278423174,2021,3,11,3,1,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.01650274872242541,0.01636805818730608,0.023315592448527666,0.015233416447310466
2021-03-12 00:00:00-05:00,117.62592748855697,118.37818303802467,116.41449977293215,118.24140930175781,88105100,0.0,0.0,121.89426231384277,127.10584243774414,,42.81167906889852,-3.058005349772074,-2.8630159348263624,121.89426231384277,131.7007871241705,112.08773750351506,2021,3,12,4,1,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-0.0076254259239124655,-0.007654648133487746,0.023311432055175323,-0.003212036676685237
2021-03-15 00:00:00-04:00,118.61267426397926,121.14299617078103,117.64547884730646,121.13322448730469,92403800,0.0,0.0,121.338374710083,126.91962478637696,,47.49936506133006,-2.7029240518376554,-2.830997558228621,121.338374710083,129.84762775478032,112.82912166538568,2021,3,15,0,1,1.0,6.123233995736766e-17,0.0,1.0,0.024456873464412388,0.02416259260767808,0.024205191754923815,0.06557235010657947
2021-03-16 00:00:00-04:00,122.80379800272826,124.28878051800578,121.84638193041286,122.67679595947266,115227900,0.0,0.0,120.96615142822266,126.78437408447266,,50.2859765111028,-2.2707899938319116,-2.7189560453492794,120.96615142822266,128.4468825491995,113.48542030724583,2021,3,16,1,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.012742758881397975,0.012662253118447146,0.024311779234813962,0.03699720253445471
2021-03-17 00:00:00-04:00,121.19184236079936,122.96013686622555,119.52123487184643,121.88548278808594,111932600,0.0,0.0,120.66915702819824,126.69728973388672,,55.3996273172434,-1.9694701729541748,-2.5690588708702586,120.66915702819824,127.44136839740182,113.89694565899467,2021,3,17,2,1,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,-0.0064503899469964265,-0.006471283608871419,0.02407643107381613,0.03984012166874318
2021-03-18 00:00:00-04:00,120.04878306750058,120.34187390478134,117.54776908284731,117.7529296875,121229700,0.0,0.0,120.22073211669922,126.49633850097656,,49.06098169337718,-2.0406116412824247,-2.463369424952692,120.22073211669922,126.47333112829152,113.96813310510693,2021,3,18,3,1,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.03390521172870875,-0.03449332507907105,0.02507945800062701,-0.01172512967411754
2021-03-19 00:00:00-04:00,117.13746478153267,118.6322118694799,116.92253246365073,117.22538757324219,185549500,0.0,0.0,119.73811416625976,126.3708757019043,,38.13867421252853,-2.115177557021326,-2.3937310513664185,119.73811416625976,125.27647928736174,114.19974904515779,2021,3,19,4,1,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-0.004480076339992922,-0.004490141956402953,0.025056837597812836,-0.008592774177130225
2021-03-22 00:00:00-04:00,117.55754889553958,121.01598672803996,117.48916202259225,120.54704284667969,111912300,0.0,0.0,119.61062126159668,126.22756317138672,,47.42637816004301,-1.8845182092830584,-2.2918884829497466,119.61062126159668,124.93676131200533,114.28448121118802,2021,3,22,0,1,1.0,6.123233995736766e-17,0.0,1.0,0.028335630550695656,0.027941602609626946,0.025235295886883887,-0.004839148327025922
2021-03-23 00:00:00-04:00,120.48841264153353,121.37744187905922,119.32582849269843,119.71661376953125,95467100,0.0,0.0,119.44844627380371,126.04559600830078,,50.764333190327854,-1.7485712596961633,-2.18322503829903,119.44844627380371,124.53740271065698,114.35948983695044,2021,3,23,1,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-0.006888838228944705,-0.006912675813605176,0.025272750413316145,-0.02412992747967857
